788,ATM,2015-06-01 16:52:12.035,2015-06-01 21:04:12.035,2015-06-01 21:07:12.035
789,TRANSFER,2015-06-01 16:52:48.035,2015-06-01 21:06:36.035,2015-06-01 21:09:36.035
790,TRANSFER,2015-06-01 16:53:24.035,2015-06-01 21:07:12.035,2015-06-01 21:10:12.035
791,WITHDRAW,2015-06-01 16:54:00.035,2015-06-01 21:09:12.035,2015-06-01 21:17:12.035
792,LOAN,2015-06-01 16:54:36.035,2015-06-01 21:09:36.035,2015-06-01 21:12:36.035
793,BALANCE,2015-06-01 16:55:12.035,2015-06-01 21:09:48.035,2015-06-01 21:17:48.035
794,WITHDRAW,2015-06-01 16:55:48.035,2015-06-01 21:10:12.035,2015-06-01 21:13:12.035
795,WIRE,2015-06-01 16:56:24.035,2015-06-01 21:12:36.035,2015-06-01 21:15:36.035
796,DEPOSIT,2015-06-01 16:57:00.035,2015-06-01 21:13:12.035,2015-06-01 21:16:12.035
797,ATM,2015-06-01 16:57:36.035,2015-06-01 21:14:24.035,2015-06-01 21:26:24.035
798,LOAN,2015-06-01 16:58:12.035,2015-06-01 21:15:00.035,2015-06-01 21:27:00.035
799,ATM,2015-06-01 16:58:48.035,2015-06-01 21:15:36.035,2015-06-01 21:18:36.035
800,ATM,2015-06-01 16:59:24.035,2015-06-01 21:16:12.035,2015-06-01 21:19:12.035
